source_file,test_id,qid,type,cluster,tsne_x,tsne_y,clean_text
science-chemistry-2015.js,science_chemistry_2015,,free-response,9,-76.872894,61.385925,What is the oxidation number of an oxide ion?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,9,-85.006676,114.38574,What is the molarity of a solution with 0.2 moles of potassium permanganate (KMnO₄) dissolved in enough water to make a 500.0 mL solution?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,7,-129.99846,64.2184,"When 92.0 g of ethanol (C₂H₅OH) are vaporized at its boiling point of 78.3°C, it requires 78.6 kJ of energy. What is the approximate molar heat of vaporization of ethanol in kJ/mol?"
science-chemistry-2015.js,science_chemistry_2015,,free-response,9,-67.2413,-76.36552,What is the density (in g/mL) of an aqueous solution that has a mass of 10.081 g and 12.5 mL? Your answer must use significant digits.
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,12,-41.528,-16.17267,"Which element has 16 neutrons, 15 protons, and 15 electrons?"
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,2,104.62955,121.89784,Al( s ) + 3AgNO₃( aq ) → Al(NO₃)₃( aq ) + 3Ag( s ) This equation represents which type of chemical reaction?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,4,-113.02154,-63.118847,"In the formula for barium chloride, (BaCl₂), barium (Ba) is written first because it is —"
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,11,1.0873283,79.45619,Which of these laboratory techniques is best to separate a solid from a liquid to recover the liquid?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,10,61.79848,42.593002,Which of these is NOT required to ensure that stock solutions are free of contamination?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,0,65.897446,-29.630924,Which of these values is most responsible for changing the boiling and freezing points of a solvent?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,4,-106.91464,-74.15011,What is the name of the compound with the formula NH₄NO₃?
science-chemistry-2015.js,science_chemistry_2015,,free-response,9,-72.11131,122.9085,Calculate the number of moles of Li₃PO₄ in 2.2 L of a 0.60 M Li₃PO₄ solution.
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,2,67.27789,104.29815,N₂ + 3F₂ ⇌ 2NF₃ Equilibrium has been reached for the reaction shown. Which conclusion is correct?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,7,60.25903,16.411903,"If 89.6 joules of heat are needed to heat 20.0 grams of iron from 30.0°C to 40.0°C, what is the specific heat of the iron in J/(g·°C)?"
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,9,-63.829,42.73531,Which of the four substances on this pH scale is slightly basic?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,9,-29.737543,62.795765,Which element will most likely form covalent bonds with fluorine?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,13,-87.6067,-18.39714,The physical process of evaporation involves —
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,2,74.71778,121.163284,___C₂H₄ + ___O₂ → ___CO₂ + ___H₂O How many moles of O₂ are in the chemical equation when balanced using the lowest whole numbers?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,11,-11.661868,115.94656,"While English physicist J. J. Thomson was carrying out experiments on cathode rays, he was able to determine that the rays consisted of particles he called ""corpuscles."" These particles were later named —"
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,2,61.306816,96.835846,"In the Haber process, nitrogen (N₂) and hydrogen (H₂) are directly combined to form ammonia (NH₃). Which illustration contains the stoichiometric quantities of the reactants for this reaction?"
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,0,114.41362,-135.32776,"A beaker of water is placed in a large sealed jar that is attached to a vacuum pump. As air is pumped out of the jar, the water begins to boil because —"
science-chemistry-2015.js,science_chemistry_2015,,multiple-select,6,-196.27092,-32.475243,"According to the periodic table of the elements, which elements belong to the same period?"
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,9,-60.78471,119.38435,How many moles are in 2.04 × 10²⁴ molecules of H₂O?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,0,14.500002,9.961837,What is the name for FeCl₃ using the IUPAC nomenclature rules?
science-chemistry-2015.js,science_chemistry_2015,,free-response,11,-14.12646,160.2457,An expandable container of oxygen gas has a volume of 125 mL at a temperature of 25.0°C. What volume will the gas occupy at 55.0°C?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,12,-37.899166,-63.78611,Which of these correctly describes how organic catalysts operate in biological reactions?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,11,-25.367674,163.82806,What volume will 35.9 g of hydrogen gas (H₂) occupy at STP?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,2,78.238914,106.81538,"___Ca(NO₃)₂ + H₃PO₄ → ___Ca₃(PO₄)₂ + ___HNO₃ When this equation is balanced, the coefficient in front of H₃PO₄ is —"
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,11,-24.023407,151.99675,Increasing the volume of a sealed container will cause the gas particles within the container to —
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,10,88.051346,53.468422,"Each of four groups of students determined and recorded the melting point of a solid compound. If the actual melting point is 113°C, which group had the best precision?"
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,6,-184.50555,-42.58176,Consider any set of three adjacent elements in the same period on the periodic table. For which characteristic is the average for the three elements always equal to the value of the middle element?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,4,-99.94334,-63.720325,A substance has a molecular formula of C₈H₁₀N₄O₂. The empirical formula is —
science-chemistry-2015.js,science_chemistry_2015,,drag-drop,4,-113.02154,-63.118847,Create the formula for diboron trioxide using the symbols provided.
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,4,-8.038238,-82.00525,What is the name for the compound AlI₃?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,9,-64.07867,97.418465,2C₄H₁₀ + 13O₂ → 8CO₂ + 10H₂O How many moles of carbon dioxide (CO₂) are produced when reacting 6.00 moles of butane (C₄H₁₀) in excess oxygen (O₂)?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,12,-29.698965,-49.92494,Which structure represents a nonpolar molecule?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,6,-184.03969,2.1407654,Using only one trial to collect data in an experiment —
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,9,-38.983128,20.94683,A common product of acid-base neutralization reactions is —
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,9,-80.14671,79.26258,"Based on the information provided, which solution is a base and a weak electrolyte?"
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,0,14.500002,9.961837,What is the half-life of Americium-242?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,12,-42.293922,-122.71972,Two electrons are shared equally in bromine (Br₂). What type of bond is represented between the bromine atoms in this Lewis structure?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,10,110.829346,39.65906,A student is studying the effects of several solutions on the prevention of the browning of apples. The student used solutions having different pH values and immersed three apple slices in equal volumes of each of the solutions. Which of these is the independent variable in this investigation?
science-chemistry-2015.js,science_chemistry_2015,,multiple-choice,11,-12.334825,146.1994,"An experiment produced 0.10 g CO₂ with a volume of 0.056 L at STP. If the accepted density of CO₂ at STP is 1.96 g/L, what is the approximate percent error?"
science-earth-sci-2015.js,science_earth_sci_2015,1.0,multiple-choice,5,62.2419,-60.46428,The fossil at point X has been dated to be 65 million years old. What can relative dating indicate about the fossil at point Y?
science-earth-sci-2015.js,science_earth_sci_2015,2.0,multiple-choice,5,-122.3067,-135.00562,The highest and lowest tides are known as the spring tides. When do these tides occur?
science-earth-sci-2015.js,science_earth_sci_2015,3.0,multiple-choice,0,14.500002,9.961837,Which best describes the area shown in this aerial photograph?
science-earth-sci-2015.js,science_earth_sci_2015,4.0,multiple-choice,5,-152.39046,-142.33449,The moon has a stronger influence on Earth's tides than the sun because the moon —
science-earth-sci-2015.js,science_earth_sci_2015,5.0,multiple-choice,0,14.500002,9.961837,Remains of ancient life are most often preserved through which process?
science-earth-sci-2015.js,science_earth_sci_2015,6.0,multiple-choice,5,-136.7736,-138.97841,Environmental effects of the impact of a meteorite 66.4 million years ago may have led to the extinction of many species on Earth. Which evidence best supports this theory?
science-earth-sci-2015.js,science_earth_sci_2015,7.0,drag-drop,0,119.517105,-114.095,"When a river flows into a lake, the velocity of the water decreases. Which sediments will most likely be in the numbered locations?"
science-earth-sci-2015.js,science_earth_sci_2015,8.0,drag-drop,12,-28.369696,-162.86319,Which type of rock is formed by each process?
science-earth-sci-2015.js,science_earth_sci_2015,9.0,multiple-choice,0,144.495,-140.37688,"A student hypothesizes that water from infrequently used school faucets contains more chemical impurities than the water from frequently used faucets. At the same time of day, the student uses a water test kit to measure the water impurities from the different faucets. Which is the manipulated variable in this investigation?"
science-earth-sci-2015.js,science_earth_sci_2015,10.0,multiple-choice,0,49.54151,-10.013598,Which coordinates identify a location north of a city that has a latitude of 38.0°N and a longitude of 25.0°W?
science-earth-sci-2015.js,science_earth_sci_2015,11.0,multiple-choice,6,-162.53487,-12.882196,At which range of altitude is air pressure closest to 40 kPa based on these data?
science-earth-sci-2015.js,science_earth_sci_2015,12.0,multiple-choice,5,-161.74165,-132.38374,Which was the first object made by humans to orbit Earth?
science-earth-sci-2015.js,science_earth_sci_2015,13.0,multiple-choice,0,135.52028,-91.00106,Under which condition would a lowering of the water table most likely occur?
science-earth-sci-2015.js,science_earth_sci_2015,14.0,multiple-choice,12,-26.177654,-124.76038,This weather map helps to predict the location where a storm will occur by giving which type of information?
science-earth-sci-2015.js,science_earth_sci_2015,15.0,multiple-choice,5,-135.25589,-126.239555,Spacecraft traveling to Jupiter from Earth would most likely have to navigate through or around which natural obstacle?
science-earth-sci-2015.js,science_earth_sci_2015,16.0,multiple-choice,12,-38.084015,-152.73444,"A geologist studying volcanic activity is collecting rocks that formed from hot, molten magma. What type of rock is the geologist collecting?"
science-earth-sci-2015.js,science_earth_sci_2015,17.0,multiple-choice,12,-49.563087,-147.16159,Which substance is a mixture of organic matter and weathered rock?
science-earth-sci-2015.js,science_earth_sci_2015,18.0,multiple-choice,12,-61.592705,-114.75936,Which natural process is the main cause of the ocean currents shown?
science-earth-sci-2015.js,science_earth_sci_2015,19.0,multiple-choice,10,137.41359,78.662766,Determining how the sea floor changes over time has given scientists information about the —
science-earth-sci-2015.js,science_earth_sci_2015,20.0,multiple-choice,0,65.535805,-13.062109,Why do regions of the world near the equator (0° latitude) have a more consistent climate than regions at middle latitudes?
science-earth-sci-2015.js,science_earth_sci_2015,21.0,multiple-choice,9,-26.464952,27.566128,"In order to protect aquifers near landfills, material is placed under the soil to prevent pollution. Which property must the protective material possess?"
science-earth-sci-2015.js,science_earth_sci_2015,22.0,multiple-choice,8,171.14038,-27.972393,Which is a characteristic of all nonfoliated metamorphic rocks?
science-earth-sci-2015.js,science_earth_sci_2015,23.0,multiple-choice,0,102.007416,-139.68463,Students made a hydrometer by sealing the end of a straw with wax and adding some sand until the hydrometer barely floated in fresh water. The diagram shows what the students observed when they used the hydrometer to test water from three different sites. Each water sample had the same temperature. Which of these explanations best fits these observations?
science-earth-sci-2015.js,science_earth_sci_2015,24.0,multiple-choice,11,0.6223369,58.681973,The cleavage properties of mica result from the —
science-earth-sci-2015.js,science_earth_sci_2015,25.0,multiple-choice,13,-59.39985,-31.33173,A star begins its formation as gravitational forces cause instability within a —
science-earth-sci-2015.js,science_earth_sci_2015,26.0,multiple-choice,5,-123.34265,-120.909065,The diagram represents areas below the surface of Earth in which fossils have been found. The fossil located in which labeled area is most likely the oldest?
science-earth-sci-2015.js,science_earth_sci_2015,27.0,multiple-choice,12,-45.87976,-50.215378,Which structure is most similar to an alluvial fan in formation and composition?
science-earth-sci-2015.js,science_earth_sci_2015,28.0,drag-drop,12,-62.449894,-104.18569,Label these ocean features.
science-earth-sci-2015.js,science_earth_sci_2015,29.0,multiple-choice,1,46.416344,162.76009,Scientists study small pockets of air trapped deep within frozen glaciers. What are scientists trying to understand about the climate of Earth by analyzing these ice samples?
science-earth-sci-2015.js,science_earth_sci_2015,30.0,multiple-choice,11,-18.410534,51.80097,The picture shows a sinkhole. Which of these most likely caused this sinkhole to form?
science-earth-sci-2015.js,science_earth_sci_2015,31.0,multiple-choice,0,14.500002,9.961837,Which Virginia watershed has the greatest impact in the state due to its size?
science-earth-sci-2015.js,science_earth_sci_2015,32.0,multiple-choice,6,-143.42307,-6.1519823,Which mineral is most likely an ingredient used in baby powder?
science-earth-sci-2015.js,science_earth_sci_2015,33.0,multiple-choice,12,-25.242668,-17.558422,Pollution due to coal burning most frequently tends to affect lakes by —
science-earth-sci-2015.js,science_earth_sci_2015,34.0,multiple-choice,0,108.30833,-96.76677,Some ponds are designed to increase the amount of water seeping into the ground. These types of ponds will fail to work properly in —
science-earth-sci-2015.js,science_earth_sci_2015,35.0,multiple-choice,8,165.8991,-14.742301,Which action would most likely reduce concerns about how strip mining can harm the environment?
science-earth-sci-2015.js,science_earth_sci_2015,36.0,drag-drop,10,147.47578,66.077866,Identify the geologic time in which these organisms first appeared.
science-earth-sci-2015.js,science_earth_sci_2015,37.0,multiple-choice,12,-33.457726,-30.263977,Crushed stone is an economic resource that is second only to coal in Virginia. How is crushed stone mainly used?
science-earth-sci-2015.js,science_earth_sci_2015,38.0,multiple-choice,12,-49.86493,-159.95615,A student hypothesizes that a sample of rock formed from ocean sediments. Which would best help the student support this hypothesis?
science-earth-sci-2015.js,science_earth_sci_2015,39.0,multiple-choice,5,-133.02422,-154.27776,"About 2.0 billion years ago, complex organisms began to inhabit Earth. These complex organisms developed primarily because of —"
science-earth-sci-2015.js,science_earth_sci_2015,40.0,multiple-choice,13,14.500002,9.961837,Students on a geology field trip will identify minerals by their streak. Which of these should the students bring on the field trip?
science-earth-sci-2015.js,science_earth_sci_2015,41.0,drag-drop,13,14.500002,9.961837,"Well logs are used by oil companies to correlate geologic formations. Based on the formations in Well A, which geologic formations are missing in Well B?"
science-earth-sci-2015.js,science_earth_sci_2015,42.0,multiple-choice,0,106.49422,-109.27003,"A low pressure system has moved away from the equator and is moving directly over water. When the system reaches 60°N latitude, the system will most likely be at a point where —"
science-earth-sci-2015.js,science_earth_sci_2015,43.0,drag-drop,1,67.38135,179.17441,"Starting with the event that scientists theorize happened first and ending with the event that scientists theorize happened last, arrange the events in chronological order."
science-earth-sci-2015.js,science_earth_sci_2015,44.0,multiple-choice,8,183.84425,-19.550844,Which characteristic do all the planets in our solar system have in common?
science-earth-sci-2015.js,science_earth_sci_2015,45.0,multiple-choice,5,-119.66348,-152.84126,"A scientist is studying energy transfer that occurs in the oceans, atmosphere, and Earth's interior. Which of these is the scientist most likely studying?"
science-grade5-2015.js,science_grade5_2015,1.0,multiple-choice,6,14.500002,9.961837,A fungus is found growing on dead leaves on the forest floor. The fungus is an example of a--
science-grade5-2015.js,science_grade5_2015,2.0,multiple-choice,6,-189.51236,-10.0244055,"Based on the table, how much rainfall should a scientist have predicted for May of 2011 in Norfolk?"
science-grade5-2015.js,science_grade5_2015,3.0,multiple-choice,0,14.500002,9.961837,Which of these best explains why the sun is not visible during the night?
science-grade5-2015.js,science_grade5_2015,4.0,multiple-choice,0,14.500002,9.961837,A model of a plate boundary is shown. What most likely happens as the plates slide past each other?
science-grade5-2015.js,science_grade5_2015,5.0,free-response,12,-39.79572,-168.00572,What is the mass of the rock shown?
science-grade5-2015.js,science_grade5_2015,6.0,multiple-choice,0,14.500002,9.961837,"During pollination, pollen is transferred from a stamen to a--"
science-grade5-2015.js,science_grade5_2015,7.0,multiple-choice,0,14.500002,9.961837,Which of these is an impact made by humans?
science-grade5-2015.js,science_grade5_2015,8.0,multiple-choice,0,133.87817,-117.36703,Lobster pots are used by fishermen to catch lobsters in shallow water. In which area of the ocean would commercial fishermen most likely place their lobster pots?
science-grade5-2015.js,science_grade5_2015,9.0,multiple-choice,10,90.13326,33.8825,Which unit is best to use to measure the distance a runner covered in 30 seconds?
science-grade5-2015.js,science_grade5_2015,10.0,multiple-choice,0,14.500002,9.961837,In which direction will the ball most likely go after it hits the wall?
science-grade5-2015.js,science_grade5_2015,11.0,multiple-choice,0,14.500002,9.961837,What is the difference between 5/12 and 1/4
science-grade5-2015.js,science_grade5_2015,12.0,multiple-choice,7,-167.87943,81.7914,Which cell part is necessary for producing food?
science-grade5-2015.js,science_grade5_2015,13.0,multiple-choice,3,41.213352,-38.047504,One way in which light waves are different from sound waves is that light waves--
science-grade5-2015.js,science_grade5_2015,14.0,multiple-choice,13,-103.21043,-6.5694585,Which material will correctly complete the chart?
science-grade5-2015.js,science_grade5_2015,15.0,multiple-choice,0,100.32044,-157.79865,A student rubbed a plastic comb with a piece of wool cloth and then placed the comb near a stream of water. The water bent toward the comb as shown because of-
science-grade5-2015.js,science_grade5_2015,16.0,multiple-choice,3,98.44957,-37.54584,Which plant part develops into a fruit?
science-grade5-2015.js,science_grade5_2015,17.0,multiple-choice,10,151.80511,53.94473,A student is investigating the time it takes for different objects to reach the ground after they are dropped. The constant in this investigation is the -
science-grade5-2015.js,science_grade5_2015,18.0,multiple-select,6,-174.55525,-23.726034,Identify the quantitative data shown.
science-grade5-2015.js,science_grade5_2015,19.0,multiple-choice,7,-180.08978,93.88442,Which of these represents a correct flow of energy based on the food web shown?
science-grade5-2015.js,science_grade5_2015,20.0,multiple-choice,9,-72.82458,89.21082,"When stirred together, which two substances form a solution?"
science-grade5-2015.js,science_grade5_2015,21.0,multiple-choice,8,197.66724,-18.213383,The plants are most likely responding to which factor in the environment?
science-grade5-2015.js,science_grade5_2015,22.0,multiple-choice,11,13.839496,45.155678,"The greater the frequency of a sound wave, the--"
science-grade5-2015.js,science_grade5_2015,23.0,multiple-choice,11,-6.3202553,126.90771,"A student made the model showing the particles in a solid. To improve the model, the student should--"
science-grade5-2015.js,science_grade5_2015,24.0,multiple-choice,11,13.864504,106.34452,Which substance produced during photosynthesis is represented by the X in the illustration?
science-grade5-2015.js,science_grade5_2015,25.0,multiple-choice,1,75.79064,-2.6450477,Which of these animals is classified as a vertebrate?
science-grade5-2015.js,science_grade5_2015,26.0,multiple-choice,11,1.5116364,39.973156,"An electromagnet can be made using a battery, insulated wire, and--"
science-grade5-2015.js,science_grade5_2015,27.0,multiple-choice,5,-122.3067,-135.00562,High and low tides on the coast are caused mostly by -
science-grade5-2015.js,science_grade5_2015,28.0,multiple-choice,3,107.646065,-42.62012,The plant shown grows in swamps and produces an odor similar to a skunk. Why should people preserve a plant like the skunk cabbage?
science-grade5-2015.js,science_grade5_2015,29.0,multiple-choice,7,-152.75298,104.135796,Which pair of organisms needs to switch places for the ocean food chain to be correct?
science-grade5-2015.js,science_grade5_2015,30.0,multiple-choice,0,118.65615,-82.09749,Students investigated how different colors of construction paper in a solar oven affect the heating of water. Which graph correctly represents the data for the brown construction paper?
science-grade5-2015.js,science_grade5_2015,31.0,multiple-choice,12,-12.529773,-20.624338,A student made a track for a toy sled using 4 different materials. At which section of the track is friction most likely to cause the greatest resistance to the motion of the toy sled?
science-grade5-2015.js,science_grade5_2015,32.0,multiple-choice,0,44.492577,-25.011726,Which pair of colors is in order from the longest wavelength of light in the visible spectrum to the shortest wavelength?
science-grade5-2015.js,science_grade5_2015,33.0,multiple-choice,6,-200.45403,-1.353008,"Based on the mineral identification table, which mineral belongs in square X of the flow chart?"
science-grade5-2015.js,science_grade5_2015,34.0,multiple-choice,7,-135.97711,79.58771,The conveyor belt moves the groceries by transforming electrical energy into--
science-grade5-2015.js,science_grade5_2015,35.0,multiple-choice,10,100.35763,29.15432,Students made a classroom barometer that can be used to measure--
science-grade5-2015.js,science_grade5_2015,36.0,multiple-choice,13,14.500002,9.961837,Which of these is an example of a behavioral adaptation?
